"","q_n","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS"
"4052",129,2018-02-03,2,7,11,14,14,11,4,1,4,3,3,3
"4053",129,2018-02-04,2,7,11,14,14,11,4,1,4,3,3,4
"4054",129,2018-02-05,2,7,13,14,13,11,4,1,3,3,3,4
"4055",129,2018-02-06,2,7,13,14,14,11,4,1,3,3,3,4
"4056",129,2018-02-07,2,7,13,13,13,11,4,1,2,3,3,4
"4057",129,2018-02-08,2,7,13,14,14,11,4,1,2,3,3,4
"4058",129,2018-02-09,2,7,13,14,14,12,4,1,2,3,3,4
"4059",129,2018-02-10,2,7,13,14,14,12,4,1,2,3,3,4
"4060",129,2018-02-11,2,7,13,14,14,12,4,1,2,3,3,4
"4061",129,2018-02-12,2,7,13,14,14,11,4,1,2,3,3,4
"4062",129,2018-02-13,2,7,13,14,14,11,4,1,2,3,3,4
"4063",129,2018-02-14,2,7,13,14,14,11,4,1,2,3,3,4
"4064",129,2018-02-15,2,7,13,14,14,12,4,1,2,3,3,4
"4065",129,2018-02-16,2,7,13,13,14,11,4,1,2,3,3,4
"4066",129,2018-02-17,2,7,13,13,14,11,4,1,2,3,3,4
"4067",129,2018-02-18,2,7,13,13,14,11,4,1,2,3,3,4
"4068",129,2018-02-19,2,7,13,14,14,11,4,1,2,3,3,4
"4069",129,2018-02-20,2,7,13,14,14,11,4,1,2,3,3,4
"4070",129,2018-02-21,2,7,13,14,14,11,4,1,2,3,3,4
"4071",129,2018-02-22,2,7,13,13,14,11,4,1,2,3,3,4
"4072",129,2018-02-23,2,7,13,13,13,11,4,1,2,3,3,4
"4073",129,2018-02-24,2,7,13,13,13,11,4,1,2,3,3,4
"4074",129,2018-02-25,2,7,13,13,13,11,4,1,2,3,3,4
"4075",129,2018-02-26,2,7,13,14,13,11,4,1,2,3,3,4
"4076",129,2018-02-27,2,7,13,14,14,12,4,1,2,3,3,4
"4077",129,2018-02-28,2,7,13,14,13,12,4,1,2,3,3,4
"4078",129,2018-03-01,2,7,13,13,14,11,4,1,2,3,3,4
"4079",129,2018-03-02,2,7,13,13,13,11,4,1,2,3,3,4
"4080",129,2018-03-03,2,7,13,13,13,11,4,1,2,3,3,4
"4081",129,2018-03-04,2,7,13,13,13,11,4,1,2,3,3,4
"4082",129,2018-03-05,2,7,13,14,13,12,3,1,2,3,3,4
"4083",129,2018-03-06,2,7,13,13,14,11,3,1,2,3,3,4
"4084",129,2018-03-07,3,7,13,13,14,12,3,1,2,3,3,4
"4085",129,2018-03-08,3,7,13,13,14,11,3,1,2,3,3,4
"4086",129,2018-03-09,3,7,13,13,14,12,3,1,2,3,3,4
"4087",129,2018-03-10,3,7,13,13,14,12,3,1,2,3,3,4
"4088",129,2018-03-11,3,7,13,13,14,12,3,1,2,3,3,4
"4089",129,2018-03-12,3,7,13,13,14,12,3,1,3,3,3,4
"4090",129,2018-03-13,2,7,13,13,14,11,3,1,3,3,3,4
"4091",129,2018-03-14,2,7,13,13,13,11,3,1,2,3,3,4
"4092",129,2018-03-15,2,7,13,13,14,11,3,1,2,3,3,4
"4093",129,2018-03-16,2,7,13,13,13,11,3,1,2,3,3,4
"4094",129,2018-03-17,2,7,13,13,13,11,3,1,2,3,3,4
"4095",129,2018-03-18,2,7,13,13,13,11,3,1,2,3,3,4
"4096",129,2018-03-19,3,7,13,13,14,11,3,1,2,3,3,4
"4097",129,2018-03-20,3,7,13,13,14,11,3,1,2,3,3,4
"4098",129,2018-03-21,4,7,13,13,14,11,3,1,2,3,3,4
"4099",129,2018-03-22,4,7,13,13,14,12,4,1,3,3,3,4
"4100",129,2018-03-23,4,7,13,15,14,11,4,1,3,3,3,4
"4101",129,2018-03-24,4,7,13,15,14,11,4,1,3,3,3,4
"4102",129,2018-03-25,4,7,13,15,14,11,4,1,3,3,3,4
"4103",129,2018-03-26,4,7,13,15,14,11,3,1,4,3,3,4
"4104",129,2018-03-27,4,7,13,15,14,11,5,1,3,3,3,4
"4105",129,2018-03-28,4,7,13,15,14,11,5,1,3,3,3,4
"4106",129,2018-03-29,4,7,13,15,13,11,5,1,3,3,3,4
"4107",129,2018-03-30,4,7,13,13,14,12,5,1,3,3,3,4
"4108",129,2018-03-31,4,7,13,13,14,12,5,1,3,3,3,4
"4109",130,2018-04-01,4,8,11,11,14,11,4,1,2,3,3,3
"4110",130,2018-04-02,5,8,11,11,14,11,4,1,2,3,3,3
"4111",130,2018-04-03,4,8,11,11,14,11,4,1,2,3,3,3
"4112",130,2018-04-04,4,8,11,11,14,11,5,1,2,3,3,3
"4113",130,2018-04-05,4,8,11,11,14,12,5,1,2,3,3,3
"4114",130,2018-04-06,5,8,11,11,14,11,5,1,2,3,3,3
"4115",130,2018-04-07,5,8,11,11,14,11,5,1,2,3,3,3
"4116",130,2018-04-08,5,8,11,11,14,11,5,1,2,3,3,4
"4117",130,2018-04-09,4,8,11,11,14,11,5,1,2,3,3,4
"4118",130,2018-04-10,5,8,11,11,14,12,5,1,2,3,3,4
"4119",130,2018-04-11,4,8,11,11,14,11,5,1,2,3,3,4
"4120",130,2018-04-12,4,8,11,11,14,12,5,1,2,3,3,4
"4121",130,2018-04-13,4,8,11,11,14,11,5,1,2,3,3,4
"4122",130,2018-04-14,4,8,11,11,14,11,5,1,2,3,3,4
"4123",130,2018-04-15,4,8,11,11,14,11,5,1,2,3,3,4
"4124",130,2018-04-16,4,8,11,11,14,12,5,1,2,3,2,4
"4125",130,2018-04-17,4,8,11,11,14,12,5,1,2,3,2,4
"4126",130,2018-04-18,5,8,11,11,14,11,5,1,2,3,2,4
"4127",130,2018-04-19,4,8,11,11,14,11,5,1,2,3,2,4
"4128",130,2018-04-20,3,8,11,11,14,11,5,1,3,3,2,4
"4129",130,2018-04-21,3,8,11,11,14,11,5,1,3,3,2,4
"4130",130,2018-04-22,3,8,11,11,14,11,5,1,3,3,2,4
"4131",130,2018-04-23,2,8,11,11,14,11,5,1,4,3,2,4
"4132",130,2018-04-24,2,8,11,11,14,11,5,1,4,3,2,4
"4133",130,2018-04-25,2,8,11,11,14,11,5,1,4,3,2,4
"4134",130,2018-04-26,2,8,11,11,14,12,5,1,4,3,2,4
"4135",130,2018-04-27,2,8,11,11,14,11,5,1,4,3,2,4
"4136",130,2018-04-28,2,8,11,11,14,11,5,1,4,3,2,4
"4137",130,2018-04-29,2,8,11,11,14,11,5,1,4,3,2,4
"4138",130,2018-04-30,2,8,11,13,14,11,5,1,4,3,2,4
"4139",130,2018-05-01,2,8,11,13,14,11,5,1,4,3,2,4
"4140",130,2018-05-02,2,8,11,12,14,11,5,1,4,3,2,3
"4141",130,2018-05-03,2,8,11,12,14,11,5,1,4,3,2,3
"4142",130,2018-05-04,2,8,11,12,14,11,5,1,4,3,2,3
"4143",130,2018-05-05,2,8,11,12,14,11,5,1,4,3,2,4
"4144",130,2018-05-06,2,8,11,12,14,11,5,1,4,3,2,4
"4145",130,2018-05-07,2,8,13,12,14,11,5,1,3,3,2,4
"4146",130,2018-05-08,2,8,13,12,14,11,5,1,3,3,2,4
"4147",130,2018-05-09,2,8,13,12,14,11,5,1,2,3,2,4
"4148",130,2018-05-10,2,8,13,12,14,12,5,1,2,3,2,4
"4149",130,2018-05-11,2,8,13,12,14,11,5,1,2,3,2,4
"4150",130,2018-05-12,2,8,13,12,14,11,5,1,2,3,2,4
"4151",130,2018-05-13,2,8,13,12,14,11,5,1,2,3,2,4
"4152",130,2018-05-14,2,8,13,13,14,12,5,1,2,3,2,4
"4153",130,2018-05-15,2,8,13,12,14,11,5,1,2,3,2,4
"4154",130,2018-05-16,2,8,13,12,14,11,5,1,2,3,2,4
"4155",130,2018-05-17,2,8,13,12,14,11,5,1,2,3,2,4
"4156",130,2018-05-18,2,8,13,12,14,12,5,1,2,3,2,4
"4157",130,2018-05-19,2,8,13,12,14,12,5,1,2,3,2,4
"4158",130,2018-05-20,2,8,13,12,14,12,5,1,2,3,2,4
"4159",130,2018-05-21,2,8,13,12,14,12,5,1,2,3,2,4
"4160",130,2018-05-22,2,8,13,12,14,11,5,1,2,3,2,4
"4161",130,2018-05-23,2,8,13,12,14,11,5,1,2,3,2,4
"4162",130,2018-05-24,2,8,13,12,14,11,5,1,2,3,2,4
"4163",130,2018-05-25,2,8,13,12,14,11,5,1,2,3,2,4
"4164",130,2018-05-26,2,8,13,12,14,11,5,1,2,3,2,4
"4165",130,2018-05-27,2,8,13,12,14,11,5,1,2,3,2,4
"4166",130,2018-05-28,2,7,13,12,14,11,5,1,2,3,2,4
"4167",130,2018-05-29,2,7,13,12,14,13,5,1,2,3,2,4
"4168",130,2018-05-30,2,7,13,12,14,12,5,1,2,3,2,4
"4169",130,2018-05-31,2,8,13,12,14,11,5,1,2,3,2,4
"4170",130,2018-06-01,2,7,13,12,14,11,5,1,2,3,2,4
"4171",130,2018-06-02,2,7,13,12,14,11,5,1,2,3,2,4
"4172",130,2018-06-03,2,7,13,12,14,11,5,1,2,3,2,4
"4173",130,2018-06-04,2,7,13,12,14,12,5,1,2,3,2,4
"4174",130,2018-06-05,2,7,13,12,14,11,5,1,2,3,2,4
"4175",130,2018-06-06,2,7,13,12,14,12,5,1,2,3,2,4
"4176",130,2018-06-07,3,7,13,12,14,11,5,1,2,3,2,4
"4177",130,2018-06-08,3,7,13,12,14,12,5,1,2,3,2,4
"4178",130,2018-06-09,3,7,13,12,14,12,5,1,2,3,2,4
"4179",130,2018-06-10,3,7,13,12,14,12,5,1,2,3,2,4
"4180",130,2018-06-11,3,7,13,12,14,12,5,1,3,3,2,4
"4181",130,2018-06-12,2,7,13,12,14,11,5,1,4,3,2,4
"4182",130,2018-06-13,2,7,13,12,14,12,5,1,2,3,2,4
"4183",130,2018-06-14,2,7,13,12,14,11,5,1,3,3,2,4
"4184",130,2018-06-15,2,7,13,12,14,12,5,1,2,3,2,4
"4185",130,2018-06-16,2,7,13,12,14,12,5,1,2,3,2,4
"4186",130,2018-06-17,2,7,13,12,14,12,5,1,2,3,2,4
"4187",130,2018-06-18,3,7,13,12,14,11,5,1,2,3,2,4
"4188",130,2018-06-19,3,7,14,12,14,11,5,1,2,4,2,4
"4189",130,2018-06-20,4,7,13,12,14,12,5,1,2,3,2,4
"4190",130,2018-06-21,4,7,13,12,14,12,5,1,3,3,2,4
"4191",130,2018-06-22,4,7,13,14,14,11,5,1,3,3,2,4
"4192",130,2018-06-23,4,7,13,14,14,11,5,1,3,3,2,4
"4193",130,2018-06-24,4,7,13,14,14,11,5,1,3,3,2,4
"4194",130,2018-06-25,4,7,13,15,14,11,5,1,3,3,2,4
"4195",130,2018-06-26,4,7,13,15,14,12,5,1,3,3,2,4
"4196",130,2018-06-27,4,7,13,15,14,12,5,1,3,3,2,4
"4197",130,2018-06-28,4,7,13,14,14,11,5,1,3,3,2,4
"4198",130,2018-06-29,4,7,13,13,14,12,5,1,3,3,2,4
"4199",130,2018-06-30,4,7,13,13,14,12,5,1,3,3,2,4
"4200",131,2018-07-01,2,8,10,11,12,13,3,1,3,4,2,5
"4201",131,2018-07-02,3,8,10,10,12,13,3,1,3,4,2,4
"4202",131,2018-07-03,2,8,10,10,12,13,3,1,3,4,2,4
"4203",131,2018-07-04,2,8,10,10,13,12,3,1,3,4,2,4
"4204",131,2018-07-05,2,8,10,11,12,13,3,1,3,4,2,4
"4205",131,2018-07-06,2,8,10,11,12,13,3,1,3,4,2,4
"4206",131,2018-07-07,2,8,10,11,12,13,3,1,3,4,2,4
"4207",131,2018-07-08,2,8,10,11,12,13,3,1,3,4,2,4
"4208",131,2018-07-09,2,8,10,11,13,12,3,1,3,4,2,4
"4209",131,2018-07-10,2,8,10,11,12,13,3,1,3,4,2,4
"4210",131,2018-07-11,2,8,10,11,12,13,3,1,3,4,2,4
"4211",131,2018-07-12,2,8,10,11,12,13,3,1,3,4,2,4
"4212",131,2018-07-13,2,8,10,11,12,13,3,1,3,4,2,4
"4213",131,2018-07-14,2,8,10,11,12,13,3,1,3,4,2,4
"4214",131,2018-07-15,2,8,10,11,12,13,3,1,3,4,2,4
"4215",131,2018-07-16,2,8,10,11,12,13,3,1,3,4,2,4
"4216",131,2018-07-17,2,8,10,11,12,13,4,1,3,4,2,4
"4217",131,2018-07-18,2,8,10,11,12,13,4,1,3,4,2,4
"4218",131,2018-07-19,2,8,10,11,12,13,4,1,3,4,2,4
"4219",131,2018-07-20,2,8,10,11,12,13,4,1,3,4,2,4
"4220",131,2018-07-21,2,8,10,11,12,13,4,1,3,4,2,4
"4221",131,2018-07-22,2,8,10,11,12,13,4,1,3,4,2,3
"4222",131,2018-07-23,3,8,10,10,12,13,4,1,3,4,2,3
"4223",131,2018-07-24,4,8,10,10,12,13,4,1,3,4,2,3
"4224",131,2018-07-25,3,8,10,10,13,12,4,1,3,4,2,3
"4225",131,2018-07-26,3,8,10,10,12,13,4,1,3,4,2,3
"4226",131,2018-07-27,3,8,10,10,13,13,4,1,3,4,2,3
"4227",131,2018-07-28,3,8,10,10,13,13,4,1,3,4,2,3
"4228",131,2018-07-29,3,8,10,10,13,13,4,1,3,4,2,3
"4229",131,2018-07-30,3,8,10,11,13,13,4,1,3,4,2,3
"4230",131,2018-07-31,3,8,10,11,12,13,4,1,3,4,2,3
"4231",131,2018-08-01,3,8,10,11,12,13,4,1,3,4,2,3
"4232",131,2018-08-02,3,8,10,11,12,13,4,1,3,4,2,3
"4233",131,2018-08-03,3,8,10,11,13,12,4,1,3,4,2,3
"4234",131,2018-08-04,3,8,10,11,13,12,4,1,3,4,2,3
"4235",131,2018-08-05,3,8,10,11,13,12,4,1,3,4,2,3
"4236",131,2018-08-06,3,8,10,11,12,13,4,1,2,4,2,3
"4237",131,2018-08-07,3,8,10,11,12,13,4,1,2,4,2,3
"4238",131,2018-08-08,3,8,10,11,13,13,4,1,2,4,2,3
"4239",131,2018-08-09,3,8,10,11,12,13,4,1,2,4,2,3
"4240",131,2018-08-10,3,8,10,11,12,13,4,1,2,4,2,3
"4241",131,2018-08-11,3,8,10,11,12,13,4,1,2,4,2,4
"4242",131,2018-08-12,3,8,10,11,12,13,4,1,2,4,2,4
"4243",131,2018-08-13,3,8,10,12,12,13,4,1,2,4,2,4
"4244",131,2018-08-14,3,8,10,11,13,13,4,1,2,4,2,4
"4245",131,2018-08-15,3,8,10,11,13,13,4,1,2,4,2,4
"4246",131,2018-08-16,3,8,10,11,12,13,4,1,2,4,2,4
"4247",131,2018-08-17,3,8,10,11,13,13,4,1,2,4,2,4
"4248",131,2018-08-18,3,8,10,11,13,13,4,1,2,4,2,4
"4249",131,2018-08-19,3,8,10,11,13,13,4,1,2,4,2,4
"4250",131,2018-08-20,3,8,10,11,12,13,4,1,2,4,2,4
"4251",131,2018-08-21,3,8,10,11,12,13,4,1,2,4,2,4
"4252",131,2018-08-22,3,8,10,11,12,13,4,1,2,4,2,4
"4253",131,2018-08-23,3,8,10,11,12,13,4,1,2,4,2,4
"4254",131,2018-08-24,3,8,10,11,12,13,4,1,2,4,2,4
"4255",131,2018-08-25,3,8,10,11,12,13,4,1,2,4,2,4
"4256",131,2018-08-26,3,8,10,11,12,13,4,1,2,4,2,4
"4257",131,2018-08-27,3,8,10,11,13,13,4,1,2,4,2,4
"4258",131,2018-08-28,3,8,10,11,12,13,4,1,2,4,2,4
"4259",131,2018-08-29,3,8,10,11,12,13,4,1,2,4,2,4
"4260",131,2018-08-30,3,8,10,11,12,13,4,1,2,4,2,4
"4261",131,2018-08-31,3,8,10,11,12,13,4,1,2,4,2,4
"4262",131,2018-09-01,3,8,10,11,12,13,4,1,2,4,2,4
"4263",131,2018-09-02,3,8,10,11,12,13,4,1,2,4,2,4
"4264",131,2018-09-03,3,8,10,11,12,13,4,1,2,4,2,4
"4265",131,2018-09-04,3,8,10,11,13,13,4,1,2,4,2,4
"4266",131,2018-09-05,4,8,10,11,13,12,4,1,2,4,2,4
"4267",131,2018-09-06,4,8,10,11,12,12,4,1,2,4,2,4
"4268",131,2018-09-07,4,8,10,10,13,13,4,1,3,4,2,4
"4269",131,2018-09-08,4,8,10,10,13,13,4,1,3,4,2,4
"4270",131,2018-09-09,4,8,10,10,13,13,4,1,3,4,2,4
"4271",131,2018-09-10,4,8,10,11,12,13,4,1,3,4,3,4
"4272",131,2018-09-11,2,8,10,11,13,13,4,1,2,4,2,4
"4273",131,2018-09-12,3,8,10,11,12,13,4,1,2,4,3,4
"4274",131,2018-09-13,3,8,10,11,13,13,4,1,2,4,3,4
"4275",131,2018-09-14,3,8,10,11,13,13,4,1,2,4,3,4
"4276",131,2018-09-15,3,8,10,11,13,13,4,1,2,4,3,4
"4277",131,2018-09-16,3,8,10,11,13,13,4,1,2,4,3,4
"4278",131,2018-09-17,3,8,10,11,13,13,4,1,2,4,3,4
"4279",131,2018-09-18,3,8,10,11,12,13,4,1,2,4,2,4
"4280",131,2018-09-19,3,8,10,10,12,13,5,1,2,4,3,4
"4281",131,2018-09-20,3,8,10,11,12,13,5,1,3,4,2,4
"4282",131,2018-09-21,3,8,10,12,13,13,5,1,2,4,3,4
"4283",131,2018-09-22,3,8,10,12,13,13,5,1,2,4,3,4
"4284",131,2018-09-23,3,8,10,12,13,13,5,1,2,4,3,4
"4285",131,2018-09-24,4,8,10,12,12,13,5,1,2,4,3,4
"4286",131,2018-09-25,4,8,10,12,12,13,5,1,2,4,3,4
"4287",131,2018-09-26,3,8,10,12,13,13,5,1,2,4,3,4
"4288",131,2018-09-27,3,8,10,12,12,13,5,1,2,4,3,4
"4289",131,2018-09-28,3,8,10,14,12,13,5,1,2,4,3,4
"4290",131,2018-09-29,3,8,10,14,12,13,5,1,2,4,3,4
"4291",131,2018-09-30,3,8,10,14,12,13,5,1,2,4,3,4
"4292",132,2018-10-01,3,9,10,10,12,13,3,1,3,4,2,4
"4293",132,2018-10-02,3,9,10,10,13,13,3,1,3,4,2,4
"4294",132,2018-10-03,3,9,10,9,13,13,3,1,3,4,2,4
"4295",132,2018-10-04,3,9,10,11,13,13,3,1,3,4,2,4
"4296",132,2018-10-05,3,9,10,11,12,13,3,1,3,4,2,4
"4297",132,2018-10-06,3,9,10,11,12,13,3,1,3,4,2,4
"4298",132,2018-10-07,3,9,10,11,12,13,3,1,3,4,2,4
"4299",132,2018-10-08,3,9,10,11,12,13,3,1,3,4,2,4
"4300",132,2018-10-09,3,9,10,11,12,13,3,1,3,4,2,4
"4301",132,2018-10-10,3,9,10,11,13,13,3,1,3,4,2,4
"4302",132,2018-10-11,3,9,10,11,12,13,3,1,3,4,2,4
"4303",132,2018-10-12,3,9,10,11,13,13,3,1,3,4,2,4
"4304",132,2018-10-13,3,9,10,11,13,13,3,1,3,4,2,4
"4305",132,2018-10-14,3,9,10,11,13,13,3,1,3,4,2,4
"4306",132,2018-10-15,3,9,10,11,12,13,3,1,3,4,2,4
"4307",132,2018-10-16,3,9,10,11,12,13,3,1,3,4,2,3
"4308",132,2018-10-17,2,9,10,12,13,13,3,1,3,4,2,4
"4309",132,2018-10-18,2,9,10,11,13,13,3,1,3,4,2,3
"4310",132,2018-10-19,2,9,10,11,13,13,3,1,3,4,2,4
"4311",132,2018-10-20,2,9,10,11,13,13,3,1,3,4,2,4
"4312",132,2018-10-21,2,9,10,11,13,13,3,1,3,4,2,4
"4313",132,2018-10-22,2,8,10,10,13,13,3,1,3,4,2,4
"4314",132,2018-10-23,3,9,10,11,13,13,3,1,3,4,2,4
"4315",132,2018-10-24,2,8,10,10,13,13,3,1,3,4,2,4
"4316",132,2018-10-25,2,8,10,10,12,13,3,1,3,4,2,4
"4317",132,2018-10-26,2,8,10,10,12,13,3,1,3,4,2,3
"4318",132,2018-10-27,2,8,10,10,12,13,3,1,3,4,2,3
"4319",132,2018-10-28,2,8,10,10,12,13,3,1,3,4,2,4
"4320",132,2018-10-29,2,8,10,11,12,13,3,1,4,4,2,4
"4321",132,2018-10-30,2,8,10,11,12,13,3,1,3,4,2,4
"4322",132,2018-10-31,2,8,10,11,12,13,3,1,3,4,2,4
"4323",132,2018-11-01,3,8,10,10,12,13,3,1,2,4,2,4
"4324",132,2018-11-02,2,8,10,11,12,13,3,1,2,4,2,4
"4325",132,2018-11-03,2,8,10,11,12,13,3,1,2,4,2,4
"4326",132,2018-11-04,2,8,10,11,12,13,3,1,2,4,2,4
"4327",132,2018-11-05,2,8,9,11,13,13,3,1,2,4,2,4
"4328",132,2018-11-06,3,8,10,12,13,13,3,1,2,4,2,4
"4329",132,2018-11-07,3,8,10,11,13,13,3,1,2,4,2,4
"4330",132,2018-11-08,3,8,10,11,12,13,4,1,2,4,2,4
"4331",132,2018-11-09,3,8,10,11,12,13,3,1,2,4,2,4
"4332",132,2018-11-10,3,8,10,11,12,13,3,1,2,4,2,4
"4333",132,2018-11-11,3,8,10,11,12,13,3,1,2,4,2,4
"4334",132,2018-11-12,3,8,10,11,12,13,4,1,2,4,2,4
"4335",132,2018-11-13,3,8,10,11,12,13,4,1,2,4,2,4
"4336",132,2018-11-14,3,8,9,11,13,13,4,1,2,4,2,4
"4337",132,2018-11-15,3,8,10,11,12,13,4,1,2,4,2,4
"4338",132,2018-11-16,3,8,10,11,13,13,3,1,2,4,2,4
"4339",132,2018-11-17,3,8,10,11,13,13,3,1,2,4,2,4
"4340",132,2018-11-18,3,8,10,11,13,13,3,1,2,4,2,4
"4341",132,2018-11-19,3,8,10,11,12,13,3,1,2,4,2,4
"4342",132,2018-11-20,3,8,10,11,13,13,4,1,2,4,2,4
"4343",132,2018-11-21,3,8,10,11,12,13,4,1,2,4,2,4
"4344",132,2018-11-22,3,8,10,11,13,13,3,1,2,4,2,4
"4345",132,2018-11-23,3,8,9,11,13,13,4,1,2,4,2,4
"4346",132,2018-11-24,3,8,9,11,13,13,4,1,2,4,2,4
"4347",132,2018-11-25,3,8,9,11,13,13,4,1,2,4,2,4
"4348",132,2018-11-26,3,8,10,10,13,13,4,1,3,4,2,4
"4349",132,2018-11-27,3,8,10,11,13,13,4,1,3,4,2,4
"4350",132,2018-11-28,3,8,9,10,13,13,3,1,3,4,2,4
"4351",132,2018-11-29,3,8,10,10,12,13,3,1,3,4,2,4
"4352",132,2018-11-30,3,8,10,11,12,13,3,1,3,4,2,4
"4353",132,2018-12-01,3,8,10,11,12,13,3,1,3,4,2,4
"4354",132,2018-12-02,3,8,10,11,12,13,3,1,3,4,2,4
"4355",132,2018-12-03,3,8,10,11,12,13,3,1,3,4,2,4
"4356",132,2018-12-04,3,8,10,11,12,13,3,1,3,4,2,4
"4357",132,2018-12-05,4,8,10,11,13,13,3,1,3,4,2,4
"4358",132,2018-12-06,4,8,10,11,12,13,4,1,3,4,2,4
"4359",132,2018-12-07,4,8,10,10,12,13,4,1,3,4,2,4
"4360",132,2018-12-08,4,8,10,10,12,13,4,1,3,4,2,4
"4361",132,2018-12-09,4,8,10,10,12,13,4,1,3,4,2,4
"4362",132,2018-12-10,4,8,10,10,12,13,4,1,3,4,2,4
"4363",132,2018-12-11,2,8,10,11,12,13,4,1,2,4,2,4
"4364",132,2018-12-12,3,8,10,11,13,13,4,1,2,4,2,4
"4365",132,2018-12-13,3,8,10,10,12,13,4,1,2,4,2,4
"4366",132,2018-12-14,3,8,10,11,12,13,4,1,2,4,2,4
"4367",132,2018-12-15,3,8,10,11,12,13,4,1,2,4,2,4
"4368",132,2018-12-16,3,8,10,11,12,13,4,1,2,4,2,4
"4369",132,2018-12-17,3,8,10,11,13,13,4,1,2,4,2,4
"4370",132,2018-12-18,3,8,9,10,12,13,4,1,2,4,2,4
"4371",132,2018-12-19,3,8,9,11,13,13,5,1,2,4,2,4
"4372",132,2018-12-20,3,8,9,10,12,13,5,1,3,4,3,4
"4373",132,2018-12-21,3,8,10,12,13,13,5,1,2,4,3,4
"4374",132,2018-12-22,3,8,10,12,13,13,5,1,2,4,3,4
"4375",132,2018-12-23,3,8,10,12,13,13,5,1,2,4,3,4
"4376",132,2018-12-24,4,8,9,12,13,13,5,1,2,4,3,4
"4377",132,2018-12-25,4,8,9,12,12,13,5,1,2,4,3,4
"4378",132,2018-12-26,3,8,9,12,12,13,5,1,2,4,3,4
"4379",132,2018-12-27,3,8,9,12,12,13,5,1,2,4,2,4
"4380",132,2018-12-28,3,8,9,13,12,13,5,1,2,4,2,4
"4381",132,2018-12-29,3,8,9,13,12,13,5,1,2,4,2,4
"4382",132,2018-12-30,3,8,9,13,12,13,5,1,2,4,2,4
"4383",132,2018-12-31,3,8,9,13,12,13,5,1,2,4,2,4
"4384",133,2019-01-01,3,8,9,10,12,13,3,1,3,4,2,4
"4385",133,2019-01-02,3,8,10,10,12,13,3,1,3,4,2,4
"4386",133,2019-01-03,3,8,9,12,13,13,3,1,3,4,2,4
"4387",133,2019-01-04,3,8,9,12,12,13,3,1,3,4,2,4
"4388",133,2019-01-05,3,8,9,12,12,13,3,1,3,4,2,4
"4389",133,2019-01-06,3,8,9,12,12,13,3,1,3,4,2,4
"4390",133,2019-01-07,3,8,9,12,13,13,3,1,3,4,2,4
"4391",133,2019-01-08,3,8,9,12,13,13,3,1,3,4,2,4
"4392",133,2019-01-09,3,8,9,12,13,12,3,1,3,4,2,4
"4393",133,2019-01-10,4,8,9,12,12,13,3,1,3,4,2,4
"4394",133,2019-01-11,4,8,9,12,12,13,3,1,3,4,2,4
"4395",133,2019-01-12,4,8,9,12,12,13,3,1,3,4,2,4
"4396",133,2019-01-13,4,8,9,12,12,13,3,1,3,4,2,4
"4397",133,2019-01-14,4,8,9,12,12,13,3,1,3,4,2,4
"4398",133,2019-01-15,4,8,9,12,12,13,4,1,3,4,2,4
"4399",133,2019-01-16,4,8,9,12,12,13,4,1,3,4,2,4
"4400",133,2019-01-17,4,8,9,12,13,13,3,1,3,4,2,4
"4401",133,2019-01-18,2,8,9,11,12,13,4,1,3,4,2,4
"4402",133,2019-01-19,2,8,9,11,12,13,4,1,3,4,2,4
"4403",133,2019-01-20,2,8,9,11,12,13,4,1,3,4,2,4
"4404",133,2019-01-21,2,8,9,9,12,13,4,1,3,4,2,4
"4405",133,2019-01-22,4,8,9,9,12,13,3,1,3,4,2,4
"4406",133,2019-01-23,2,8,9,9,13,13,3,1,3,4,2,4
"4407",133,2019-01-24,3,8,9,9,12,13,3,1,3,4,2,4
"4408",133,2019-01-25,3,8,9,9,13,13,3,1,3,4,2,4
"4409",133,2019-01-26,3,8,9,9,13,13,3,1,3,4,2,4
"4410",133,2019-01-27,3,8,9,9,13,13,3,1,3,4,2,4
"4411",133,2019-01-28,3,8,9,11,13,13,3,1,3,4,2,4
"4412",133,2019-01-29,3,8,9,11,13,13,3,1,3,4,2,4
"4413",133,2019-01-30,3,8,10,11,12,13,3,1,3,4,2,4
"4414",133,2019-01-31,3,8,10,11,12,13,3,1,2,4,2,4
"4415",133,2019-02-01,3,8,9,11,13,13,3,1,2,4,2,4
"4416",133,2019-02-02,3,8,9,11,13,13,3,1,2,4,2,3
"4417",133,2019-02-03,3,8,9,11,13,13,3,1,2,4,2,4
"4418",133,2019-02-04,3,8,9,11,13,13,3,1,2,4,3,4
"4419",133,2019-02-05,3,8,10,11,12,12,3,1,2,4,3,4
"4420",133,2019-02-06,3,8,9,11,12,13,3,1,2,4,3,4
"4421",133,2019-02-07,3,8,9,11,12,13,3,1,2,4,2,4
"4422",133,2019-02-08,3,8,10,11,13,13,3,1,2,4,2,4
"4423",133,2019-02-09,3,8,10,11,13,13,3,1,2,4,2,4
"4424",133,2019-02-10,3,8,10,11,13,13,3,1,2,4,2,4
"4425",133,2019-02-11,3,8,10,11,12,13,3,1,2,4,2,4
"4426",133,2019-02-12,3,8,9,11,13,13,3,1,2,4,2,4
"4427",133,2019-02-13,3,8,9,11,12,13,3,1,2,4,2,4
